Cluster ClusterRank deltaG deltaGelec deltaGvdw deltaGligsolvnonpol deltaGligsolvpol deltaGprotsolvnonpol deltaGprotsolvpol deltaGcompsolvnonpol deltaGcompsolvpol extraFull surfFull solvFull IntraFull InterFull FullFitness SimpleFitness Energy
17 3 -7.0096564 0.0 -32.5217 8.85422 -14.1786 518.935 -3087.21 516.708 -3083.33 0.0 516.708 -3083.33 37.8723 -32.5217 -2561.2715 51.5421 51.5421
17 4 -7.0096564 0.0 -32.5217 8.85422 -14.1786 518.935 -3087.21 516.708 -3083.33 0.0 516.708 -3083.33 37.8723 -32.5217 -2561.2715 51.5421 51.5421
17 5 -6.7828035 0.0 -29.6641 8.90512 -14.1475 518.935 -3087.21 516.714 -3083.94 0.0 516.714 -3083.94 37.0681 -29.6641 -2559.8218 52.6035 52.6035
17 6 -6.780484 0.0 -29.5864 8.90622 -14.1639 518.935 -3087.21 516.729 -3084.06 0.0 516.729 -3084.06 37.124 -29.5864 -2559.7935 52.537 52.537
17 7 -6.780484 0.0 -29.5864 8.90622 -14.1639 518.935 -3087.21 516.729 -3084.06 0.0 516.729 -3084.06 37.124 -29.5864 -2559.7935 52.537 52.537
18 0 -7.5315857 0.0 -38.732 8.94701 -15.3592 518.935 -3087.21 516.84 -3083.5 0.0 516.84 -3083.5 28.1698 -38.732 -2577.2222 29.286 29.286
18 1 -7.4644036 0.0 -36.0472 8.99132 -13.4094 518.935 -3087.21 516.734 -3084.37 0.0 516.734 -3084.37 28.8794 -36.0472 -2574.8037 32.7738 32.7738
18 2 -7.1091485 0.0 -31.8746 9.09721 -15.1595 518.935 -3087.21 516.843 -3086.77 0.0 516.843 -3086.77 30.2332 -31.8746 -2571.5684 33.0109 33.0109
18 3 -7.1065135 0.0 -31.8532 9.12293 -15.1128 518.935 -3087.21 516.789 -3086.59 0.0 516.789 -3086.59 30.6905 -31.8532 -2570.9636 33.4092 33.4092
18 4 -7.5111046 0.0 -37.3179 8.98472 -13.3283 518.935 -3087.21 516.774 -3083.16 0.0 516.774 -3083.16 37.6663 -37.3179 -2566.0376 42.6236 42.6236
19 0 -7.0326457 0.0 -29.3066 8.87813 -12.9311 518.935 -3087.21 519.211 -3091.26 0.0 519.211 -3091.26 24.397 -29.3066 -2576.9587 39.1703 39.1703
19 1 -7.0326457 0.0 -29.3066 8.87813 -12.9311 518.935 -3087.21 519.211 -3091.26 0.0 519.211 -3091.26 24.397 -29.3066 -2576.9587 39.1703 39.1703
19 2 -7.0326457 0.0 -29.3066 8.87813 -12.9311 518.935 -3087.21 519.211 -3091.26 0.0 519.211 -3091.26 24.397 -29.3066 -2576.9587 39.1703 39.1703
19 3 -7.0326457 0.0 -29.3066 8.87813 -12.9311 518.935 -3087.21 519.211 -3091.26 0.0 519.211 -3091.26 24.397 -29.3066 -2576.9587 39.1703 39.1703
19 4 -6.980112 0.0 -28.7114 8.86116 -12.9481 518.935 -3087.21 519.182 -3091.32 0.0 519.182 -3091.32 24.148 -28.7114 -2576.7017 39.5041 39.5041
19 5 -6.980112 0.0 -28.7114 8.86116 -12.9481 518.935 -3087.21 519.182 -3091.32 0.0 519.182 -3091.32 24.148 -28.7114 -2576.7017 39.5041 39.5041
19 6 -6.96727 0.0 -28.5886 8.85716 -12.9759 518.935 -3087.21 519.173 -3091.32 0.0 519.173 -3091.32 24.2614 -28.5886 -2576.474 39.6627 39.6627
